id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content
{B2J4-R2PM49QZ-8604QBOQ},01/04/2010 07:50:35,FNW3564,PC-7929,R:\NOKZGW8R.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Dee straddled the worlds of science and magic just as they were becoming distinguishable. Dee also tutored and enjoyed patronage relationships with Sir Philip Sidney, his uncle Robert Dudley, 1st Earl of Leicester, and Edward Dyer. One title was changed, one plate had work added, and the printing was carried out with much more ink on the plates (producing ""surface tone"") than in the proofs, in accordance with mid-century taste. Here, the distorted limbs, brutal suppression, agonised expressions and ominous clouds are reminiscent of plate 39, Grande hazana! Con muertos!"
{I7T8-G3ZD68XW-8371LJDS},01/04/2010 07:50:39,FAL1867,PC-3068,R:\FAL1867\GXS2MQZD.pdf,File Write,True,False,"25-50-44-46-2D Considered the novel that ""propelled Terhune to fame"", it has been translated into and published in at least six different languages. Two of the collies that appear in Lad: A Dog, Lad's son Wolf and another collie named Bruce, both received their own novels. The gummy bears sold so well that the Bonn-based company had to expand production to a second factory to deal with demand. Rights to the book have also been sold to publishers in Japan, England, Mexico, China, and Italy."
{C1J7-V4YV83PF-8538AHJW},01/04/2010 07:51:12,TBC2256,PC-7655,C:\S4ND703Q.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Nansen's objective was now to reach a hut and supplies that had been left by an earlier expedition at a location known as Eira Harbour, at the southern end of the islands. After a day's travel in this manner they decided to rest on a floe, waterproof the kayaks and build up their own strength for the next stage of their journey. Based on the uncertain direction and slow speed of the drift, Nansen calculated that it might take the ship five years to reach the pole. Over the years this strategy had brought little success, and had led to heavy losses of men and ships. The wreckage had obviously been carried across the polar ocean, perhaps across the pole itself."
{Q7O6-W3DJ96NN-9466MSEF},01/04/2010 07:51:19,MRS0368,PC-5093,R:\H2762IXA.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The conning tower had to be outfitted as a bridge, as there was no other suitable location; compared with those of similar ships, it was much smaller, as it only contained two levels and bridge wings. Results of the tests on Tosa were subsequently used in the refitting and reconstruction of existing warships. Only wall clouds that rotate spawn tornadoes, and usually precede the tornado by five to thirty minutes. The safest place is the side or corner of an underground room opposite the tornado's direction of approach (usually the northeast corner), or the central-most room on the lowest floor."
{L2F5-R9IY05WW-4781KIWW},01/04/2010 07:51:39,GYH3476,PC-2813,R:\83vl193\RLQ6DEGS.pdf,File Copy,True,False,"25-50-44-46-2D Most Simpsons characters simply have black spots in the centers of their eyes. It has won two awards, an Environmental Media Award and a Genesis Award, for highlighting environmental and animal issues. Groening commented that having McCartney and the rest of The Beatles on The Simpsons ""was a dream come true for all of us."" It was the fourth highest-rated show on the Fox network that week."
{M6U8-I6LS66WB-3263GOFQ},01/04/2010 07:51:58,WAS2214,PC-8149,R:\WAS2214\Z2IV4GGZ.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Although 73 years old, Shaw did not let his age slow down his career. Although David Prowse played the costumed scenes and James Earl Jones voiced Skywalker's Darth Vader alter-ego, just as they had in the first two films, Shaw was cast in a single scene with Mark Hamill, during the moment aboard Death Star II when Anakin's son Luke unmasks his dying father. As Shaw grew older, his reputation as a dramatic actor grew stronger, and he became known for a sharp intelligence and dignified style. He received instruction in verse speaking under famed theatre director William Bridges-Adams in the Stratford Festival Company at Stratford-upon-Avon, where he played some of his early Shakespeare roles, including Romeo in Romeo and Juliet, Ferdinand in The Tempest and Prince Hal in Henry IV in 1926. When he appeared in It Happened Here, a 1966 World War II film, he wrote many of his own lines, which the filmmakers later said ""gave his dialogue an individual slant which enhanced his performance""."
{N3Z0-B7CD75UQ-0895TSEF},01/04/2010 07:52:19,HAG3196,PC-5594,R:\42wK163\F8CNT7Q7.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Tim Goodman of the San Francisco Chronicle praised the episode, writing ""the series remains as vital and interesting as ever [...] Joseph R. Gannascoli has been removed from the main credits as his character was murdered two episodes prior to ""Soprano Home Movies"". The scenes set in Montreal were actually filmed in Clinton Hill, Brooklyn. To accommodate the influx of athletes and coaches, quarters for competitors and support staff were designed and constructed, with three new facilities (forerunners of the athlete's villages of later Games) built. A replica is used during the closing ceremonies."
{U8R1-Z4HI67QM-6056VCXA},01/04/2010 07:52:54,IWW0699,PC-4520,R:\AIIUPFPA.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The Democrats on the Senate committee published a minority report dissenting with most of the conclusions of the final report, stating the evidence ""does not support the conclusion that the China plan was aimed at, or affected, the 1996 presidential election."" A Washington Post editorial in March 1997 called the House investigation ""its own cartoon, a joke, and a deserved embarrassment"". In particular, it stated, {quote|One of the most disturbing aspects of the Majority Report is that it suggests, on the basis of inconclusive evidence, that certain named individuals were spies or foreign agents. Thompson described the findings thus: ""There's not any one real big thing."
{C8T4-T5IJ96PH-8724ZLKZ},01/04/2010 07:52:57,HJA0779,PC-4887,C:\HJA0779\LH8XSVU1.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 The first 2,400 produced toys, which sold exclusively at the Berlin Zoo, sold out in only four days. The money raised from the Steiff deal was intended to be used to renovate the polar bear enclosure at the zoo. In their places were promoted junior officers, merchant captains and even civilians who expressed sufficient revolutionary zeal, although few of them knew how to fight or control a battle fleet at sea. HMS Orion under John Thomas Duckworth and HMS Queen under Admiral Alan Gardner both attacked the same ship, Queen suffering severely from the earlier actions in which her masts were badly damaged and her captain John Hutt mortally wounded."
{S2I2-L9OP48RC-2993ATAL},01/04/2010 07:52:58,SHP1713,PC-2953,C:\CUWC710J.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 The prosecutor, Attorney General Sir Thomas Inskip, solicited testimony from biological and medical experts and from the writer Rudyard Kipling. Her goals were social and political; she wanted to end public silence about homosexuality and bring about ""a more tolerant understanding"" - as well as to ""spur all classes of inverts to make good through hard work... and sober and useful living"". The French expended around 9,000 out of a force of 67,000, or about 13% of effectives. Kutuzov also spotted shortcomings in the Austrian defense plan, which he called ""very dogmatic""."
{M8L8-O3GB54VS-1406LELN},01/04/2010 07:53:17,WAS2214,PC-8149,R:\ECLMCHNL.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Although Shaw and his fellow students initially felt pity for Laughton, they were quickly impressed with his talent. The series was submitted to the Granada Television company, which expressed interest in the show and said it was one of two under consideration for television. He later reflected that he very much enjoyed his experience filming for Return of the Jedi and expressed particular surprise that an action figure was made of him from the film."
{D2Y4-G5QC05YN-2747ZVDT},01/04/2010 07:53:27,MRS0368,PC-5093,R:\H2762IXA.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The conning tower had to be outfitted as a bridge, as there was no other suitable location; compared with those of similar ships, it was much smaller, as it only contained two levels and bridge wings. Results of the tests on Tosa were subsequently used in the refitting and reconstruction of existing warships. Only wall clouds that rotate spawn tornadoes, and usually precede the tornado by five to thirty minutes. The safest place is the side or corner of an underground room opposite the tornado's direction of approach (usually the northeast corner), or the central-most room on the lowest floor."
{E9I2-V3XG65AP-1463QDGV},01/04/2010 07:53:44,ADG1737,PC-1196,R:\ADG1737\CZUYWRBV.exe,File Write,True,False,"4D-5A-90-00-03-00-00-00-04-00-00-00-FF-FF-00-00-B8-00-00-00-00-00-00-00-40-00 The initial fear was that the Meccan army might rally and that the Muslims couldn't spare any men to guard the prisoners. Hamza killed his opponent Utba, Ali killed his opponent Walid ibn Utba, then after Ubayda was wounded by his opponent Shayba, Ubayda then killed him. Plagioclase, hornblende and augite are mostly in form as phenocrysts and comprise 1% to 10% of the andesite. The Mount Cayley field is one of the largest volcanic zones in the Garibaldi Belt."
{M5F2-Z3UO91QY-1109NURV},01/04/2010 07:54:03,GYH3476,PC-2813,C:\GYH3476\QSTAM845.txt,File Open,False,False,"42-49-4E-45 Each episode featured original music and choreography by the students themselves, performed at the school and other locations in Over-the-Rhine. The building features specialized facilities for the arts and three separate theaters and is the key to redevelopment plans for the area. Carlisle was replaced by Dr. Jonathan Futch, formerly Assistant Principal at Withrow High School. Reviews were generally positive-multimedia news websites IGN and GameSpot praised the gameplay and story. Sydney refuses to listen and kills Rosencrantz by using a possessed statue, leaving Ashley to once again prove himself as his chosen successor."
{V9P2-H4HT20XQ-3137APWO},01/04/2010 07:54:32,MRS0368,PC-5093,R:\GZXBI0IV.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 On the contrary, a highway overpass is a dangerous place during a tornado. In absolute number of events, ignoring area, the UK experiences more tornadoes than any other European country, excluding waterspouts."
{I8B5-X8VJ43EL-0407NLBA},01/04/2010 07:54:57,FNW3564,PC-7929,C:\FNW3564\A9AXAB4A.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Females, immatures, and non-breeding males are a plain fawn colour with a lighter underbelly and a fawn (females and immatures) or dull greyish blue (males) tail. During winter, when food may be scarce, ants are an important 'last resort' food, constituting a much higher proportion of the diet."
{H0C8-K7OD65MP-9466HDRB},01/04/2010 07:55:04,IGB1902,PC-6485,C:\6ZLHN39K.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Some hippies brought their own flutes, lutes, gourds, drums, rattles, horns, and guitars. Along with other countercultural ideologues like Timothy Leary, Gary Snyder, and Alan Watts, Ginsberg hoped to incorporate Prabhupada and the chanting of Hare Krishna into the hippie movement. To raise funds and gain supporters for the new temple and to popularize Prabhupada's teachings among the hippie and countercultural audience of the Haight-Ashbury scene, the team decided to hold a charitable rock concert and invited Prabhupada to attend. McCay was therefore sent back to Australia on compassionate leave. In the latter part of the war he commanded the AIF Depots in the United Kingdom."
{O5X8-H1GW38IH-6683XIVK},01/04/2010 07:55:05,FZM0318,PC-1373,C:\FZM0318\1E7Q7320.zip,File Open,False,False,"50-4B-03-04-14 Entertainment Weekly was also appreciative, calling the album ""the gentlest, prettiest Radiohead set yet ... Regular recording sessions began in August 2005, with the band updating fans on their progress intermittently in their new blog, Dead Air Space. In October 2008, the band's publisher Warner Chappell Music Publishing revealed that the album had sold three million copies (including digital and physical format sales) since the album's physical release in January."
